,user_id,book_id,is_read,rating,is_reviewed
443574,425674,14067,1,4,0
443787,917,1508,1,4,0
443825,316729,46685,0,0,0
443897,749603,1368,1,3,0
444262,136358,22465,1,3,0
445199,340616,19054,0,0,0
445339,314327,1368,1,5,0
445346,32782,1368,0,0,0
445894,171865,14067,0,0,0
446042,234739,1368,1,3,0
446249,29383,213914,1,4,0
446436,385651,581164,1,3,1
447570,177138,162186,1,4,0
447756,121261,358147,0,0,0
448517,118662,1368,0,0,0
448594,381787,51607,1,4,0
449209,345456,36258,0,0,0
449734,267448,100287,1,4,0
450245,361812,1368,1,0,0
450335,363173,36258,1,3,0
450381,11552,34540,0,0,0
450546,96391,36258,0,0,0
451129,341428,79727,1,5,0
451222,350715,37264,0,0,0
451495,54760,1368,1,3,0
452639,364941,51607,1,0,0
452831,311756,50621,1,0,0
453177,41123,1508,0,0,0
454998,189634,1049606,1,5,0
455120,339501,47081,0,0,0
456994,242649,100284,0,0,0
457697,517535,828184,0,0,0
457752,843350,1368,0,0,0
457997,365309,47620,0,0,0
458194,357973,105077,0,0,0
458646,703239,175242,0,0,0
458870,284290,51607,0,0,0
459903,952,174316,1,5,1
460159,37514,37264,1,4,0
460301,827271,1368,1,0,0
460737,391706,19054,0,0,0
461488,250000,752886,0,0,0
461996,227085,1368,0,0,0
462335,314394,14063,0,0,0
462928,244300,423,0,0,0
463121,107117,553002,0,0,0
463222,271649,19054,1,0,0
464144,344621,157824,0,0,0
465080,37376,14067,1,3,0
465152,774179,14063,1,4,0
465334,181392,1508,1,5,1
466452,673809,14067,1,5,1
466869,274994,1403,0,0,0
467084,809152,1368,0,0,0
467813,422659,19054,0,0,0
468630,251263,16204,0,0,0
468676,14437,51600,1,5,0
470412,194940,124551,0,0,0
470520,404476,1088472,1,4,0
471646,403713,1368,0,0,0
472473,144311,1508,0,0,0
473590,581202,14067,1,5,0
476712,91718,1368,0,0,0
477522,365004,22208,0,0,0
478773,342230,50621,0,0,0
478802,42261,103844,1,4,1
478918,369698,434274,0,0,0
479231,253749,20059,0,0,0
479915,223896,36258,0,0,0
480045,296345,1508,0,0,0
481452,411039,98246,0,0,0
482229,350837,59854,1,4,0
482461,368110,18600,0,0,0
482893,137203,36253,1,3,0
483657,41530,188144,1,0,0
484054,338884,1368,0,0,0
484506,428512,17720,1,4,0
485290,15390,111532,0,0,0
486290,243432,43564,1,4,0
487228,166119,1368,1,4,0
487470,310352,22465,1,5,0
487487,212762,57526,0,0,0
487819,245161,1368,1,3,0
488049,93513,1095246,1,5,0
488108,63488,19534,0,0,0
489366,388570,14063,1,5,0
489793,136689,423,1,4,0
489964,599385,37264,1,4,0
490273,101126,1508,1,4,0
490519,194952,14063,0,0,0
490985,261616,131093,0,0,0
491076,706294,1368,1,4,0
491525,439780,43451,0,0,0
492658,405469,14067,1,0,0
492783,380036,51107,0,0,0
493514,99323,17125,1,5,0
493805,322317,64485,1,3,0
494071,313996,423,1,4,0
494970,157526,14067,0,0,0
495422,314186,1508,0,0,0
495767,393352,14067,1,4,0
497160,38984,1342200,1,5,1
497316,144984,1368,0,0,0
497524,461373,14067,1,2,0
497689,212793,1368,1,5,1
498215,400794,14067,0,0,0
498344,75966,22462,1,3,0
498634,229696,423,1,5,0
499194,150828,423,1,5,0
499213,151552,50621,1,3,0
499671,348374,423,1,5,0
499688,14859,51104,0,0,0
499883,78905,19054,1,3,0
500016,84806,34540,0,0,0
500264,1033,181397,0,0,0
500645,212745,18600,0,0,0
500826,86928,16204,1,3,0
501220,353236,423,0,0,0
501448,378836,1368,0,0,0
502509,374599,1508,0,0,0
502553,323043,832338,0,0,0
502577,298657,47766,0,0,0
502943,335590,39795,0,0,0
503411,268586,172682,0,0,0
503579,93668,100287,0,0,0
504471,432560,1368,1,5,0
505307,707386,37264,0,0,0
505734,136381,9923,0,0,0
505815,49676,1368,0,0,0
506109,34674,423,1,5,0
506429,299418,15719,1,5,0
507424,755285,34540,0,0,0
507466,127873,14812,1,4,0
507509,510791,58024,0,0,0
508221,377793,702046,1,2,1
508480,60704,895183,1,5,0
509169,83269,1368,0,0,0
509317,412421,14067,0,0,0
510223,191383,406581,0,0,0
510612,244553,1368,1,0,0
510897,229655,33003,0,0,0
511253,658522,18805,0,0,0
511544,119990,105077,0,0,0
511963,219883,16204,1,4,0
512643,146740,291961,0,0,0
513045,80218,51104,0,0,0
513166,280383,14812,1,4,0
513929,214494,100059,0,0,0
514400,64050,16204,1,3,0
515514,270889,423,1,3,0
515703,681423,19534,0,0,0
515843,51021,423,1,4,0
516226,99400,14063,1,4,0
516588,306144,1368,1,5,0
516806,43305,1508,0,0,0
517023,132257,1368,1,0,0
517095,140482,1368,1,3,0
518307,653390,1368,0,0,0
519750,310879,51923,0,0,0
519932,39676,13892,1,5,0
520517,62700,19534,0,0,0
520581,743137,1368,0,0,0
520797,366158,1368,1,5,0
521167,149872,317878,0,0,0
521193,554738,1368,0,0,0
521521,124664,16204,1,4,0
521687,426783,1368,1,4,0
521856,33859,291961,0,0,0
522110,1073,37264,0,0,0
522260,330371,1508,0,0,0
523999,839665,1368,0,0,0
524035,50594,18805,0,0,0
524522,197001,16204,0,0,0
525880,299066,14812,1,3,1
526000,160182,18600,0,0,0
526379,392355,14063,0,0,0
526974,262336,43564,1,4,0
528296,442055,1368,0,0,0
528645,106879,53774,0,0,0
529414,566502,183222,0,0,0
529635,372405,1368,1,4,0
530544,441800,1368,0,0,0
530626,221098,1368,0,0,0
530816,385594,1368,0,0,0
530986,219585,1508,0,0,0
531132,621395,1368,0,0,0
531351,373805,16204,0,0,0
531593,66561,1508,1,5,0
532501,363741,1368,0,0,0
532853,362960,14812,1,5,0
532973,1088,19534,1,5,0
533337,128488,14063,0,0,0
533618,139899,1368,1,4,0
534496,388042,39307,1,4,0
534839,609413,71459,1,5,0
535831,339712,423,0,0,0
536650,1091,194738,1,5,0
536761,255026,39795,0,0,0
536827,204428,423,1,4,0
537099,314290,1368,0,0,0
537162,358789,27342,0,0,0
537348,103830,1508,1,3,0
537438,37981,1508,1,4,0
537834,127083,1368,1,5,0
538628,88817,198361,0,0,0
539135,402578,1508,1,4,0
539567,14749,1368,1,0,0
540072,361194,34540,1,1,0
540491,204747,19534,0,0,0
540682,328594,36258,0,0,0
540965,63646,1368,0,0,0
542015,426235,36258,1,3,0
543381,222453,19534,1,3,0
543450,379903,36258,1,5,0
543590,790912,131093,1,0,0
543655,29779,37264,1,2,1
544260,282759,1368,0,0,0
544410,195577,1368,0,0,0
545276,806998,59854,1,4,1
545888,302821,115064,1,5,0
546748,213308,18600,0,0,0
547649,189678,14067,0,0,0
548047,306077,48002,0,0,0
548404,278035,423,1,4,0
548571,93108,1368,1,5,1
548959,165110,177322,1,4,0
549334,32410,1508,1,5,0
549993,121894,28669,1,5,0
550010,330923,1368,1,4,0
550356,112531,423,1,3,0
551856,309042,36258,1,4,1
552165,335377,17720,0,0,0
552481,327296,375118,0,0,0
552920,345708,14063,1,5,0
553022,153837,19534,1,4,1
553332,114221,423,1,5,0
553383,103033,1368,0,0,0
553607,240300,1368,1,3,0
553663,846811,19054,1,3,0
553943,380759,1368,0,0,0
554312,314070,540435,1,3,1
555152,353036,36258,0,0,0
555363,339303,49254,0,0,0
555660,291737,1508,0,0,0
556048,418124,14067,0,0,0
556281,53361,29399,1,5,0
557191,275059,1368,0,0,0
557202,251441,1368,0,0,0
558288,237774,1368,0,0,0
558373,87511,1368,1,5,0
558534,287117,1368,0,0,0
558551,368459,102241,0,0,0
558801,122770,34540,0,0,0
558808,777648,18600,0,0,0
559402,369772,14067,1,3,0
559559,438101,47620,1,3,0
560607,314800,1368,1,4,0
560704,410586,36258,1,4,1
562029,178038,29399,0,0,0
562122,225283,39795,1,5,1
562917,27353,75579,0,0,0
563498,139199,39307,0,0,0
563912,221174,39307,1,5,0
564198,389267,37264,1,3,0
564691,806512,1368,1,0,0
565357,47928,50621,0,0,0
565361,249959,1368,1,4,0
565531,402822,17720,1,4,0
565735,244307,19534,0,0,0
565812,146508,39795,0,0,0
565873,173965,21293,0,0,0
565874,308276,1508,0,0,0
565977,320199,102241,0,0,0
566080,386899,36258,0,0,0
566418,295386,113671,0,0,0
566436,217317,1508,1,3,0
566571,664899,246403,1,3,0
566693,124789,1368,0,0,0
566789,433003,1368,1,4,0
567520,435892,14063,0,0,0
567958,324451,14812,0,0,0
568187,418494,79727,1,2,0
568210,383267,39307,1,2,0
568499,206239,59854,1,4,0
568964,275210,14063,1,4,0
569595,178348,51923,0,0,0
569846,314290,1508,0,0,0
570440,291301,552497,0,0,0
571249,456779,14067,1,5,0
571317,246701,19534,1,3,0
572967,362290,14067,0,0,0
573365,65417,18600,1,2,0
573685,258714,212328,1,3,0
575574,772303,1508,0,0,0
575606,1141,14067,1,3,0
576268,384764,159296,0,0,0
576528,439572,1368,1,3,0
577941,407215,291461,0,0,0
578651,634504,1368,1,5,0
578794,327863,24711,0,0,0
579182,296102,14812,0,0,0
579368,686800,19534,0,0,0
579776,86156,423,1,2,0
579783,772721,14067,1,4,0
580305,279459,51600,0,0,0
580332,125473,37264,0,0,0
580375,194224,359683,1,5,0
580506,214525,18805,0,0,0
581409,304569,290432,0,0,0
581612,49607,51104,0,0,0
581617,119815,1508,1,4,0
581695,276858,150749,0,0,0
581814,318563,211484,0,0,0
583441,78046,1368,0,0,0
583545,377388,14063,1,3,0
583835,1156,36258,0,0,0
583842,306053,17720,1,2,0
585175,203182,1368,0,0,0
585233,28634,332270,1,3,1
586393,86972,238365,0,0,0
586482,227999,1368,0,0,0
587287,406002,16204,1,2,0
587893,351133,22465,1,4,0
589153,25891,18805,0,0,0
589359,143377,138530,0,0,0
589531,204242,108904,1,0,0
589861,808879,1368,1,0,0
590342,20018,614082,0,0,0
590964,305553,26562,0,0,0
591193,28077,115998,0,0,0
591303,154975,1368,1,5,0
591523,555918,14067,1,5,0
591575,198842,39798,0,0,0
591885,140398,1368,1,5,0
591980,84944,137153,0,0,0
592427,235710,53774,1,5,0
592996,43811,1508,0,0,0
593004,188748,1368,1,5,1
593308,89172,1368,0,0,0
594420,315235,24530,1,4,0
594484,233014,1368,1,5,0
595696,17970,38562,0,0,0
596162,598309,1368,0,0,0
596296,357979,48002,0,0,0
596386,77356,36258,0,0,0
596880,200770,1368,1,5,1
597453,257004,401474,0,0,0
598314,354546,14063,1,2,0
598613,69395,19534,1,4,0
598970,315047,1368,1,4,0
599436,347811,19054,0,0,0
599558,47592,113671,1,3,0
600995,240132,1368,0,0,0
601337,314203,123729,1,4,0
602243,703884,1368,1,4,0
602875,344649,1367,0,0,0
603689,378654,36258,0,0,0
603820,440164,1368,0,0,0
604320,159780,169070,1,3,0
604857,401865,493659,1,1,1
605420,109521,423,1,4,0
605703,261679,1368,1,4,0
606302,287416,115998,0,0,0
606598,140717,264929,0,0,0
606929,243807,17720,1,3,0
607790,318708,37264,0,0,0
607869,194334,59980,1,1,0
608351,225553,50621,0,0,0
608927,56154,14063,1,4,0
609694,115923,22462,1,0,0
609842,396330,16204,0,0,0
610159,171507,47620,0,0,0
610191,440767,1368,0,0,0
610707,208205,1508,1,5,0
610906,151649,1368,1,4,1
610953,27196,1508,0,0,0
611285,216707,1368,0,0,0
611624,126535,1368,1,2,1
611756,188969,1508,1,5,0
611830,260141,172682,0,0,0
611838,333929,137928,0,0,0
611945,216555,1368,0,0,0
612283,264855,19054,0,0,0
612317,245517,22465,1,4,0
612768,299005,261087,0,0,0
613415,134411,423,0,0,0
613448,83293,36258,0,0,0
613792,231026,1508,0,0,0
614671,308861,44546,0,0,0
615203,390883,16204,0,0,0
615684,381850,1368,1,5,0
615795,438707,1508,1,4,0
616683,764016,36258,1,4,0
616933,835717,401991,1,4,0
617012,747067,1368,1,4,0
617063,235582,5346,1,5,0
617994,352711,22307,1,5,0
618624,364343,762068,0,0,0
618994,120981,22465,1,3,0
619576,248883,239643,1,1,0
619699,212658,15943,1,4,0
621167,687267,115998,0,0,0
621183,299932,15719,0,0,0
622034,192259,1368,0,0,0
622277,442070,14812,1,5,0
622318,269913,179177,0,0,0
622692,222820,39307,0,0,0
623000,237010,1508,0,0,0
623517,1245,218095,1,5,0
623636,185803,16204,0,0,0
623900,247277,14812,1,2,0
624130,308928,39307,1,4,0
624395,218435,676920,1,5,0
624643,283236,307630,0,0,0
624757,417852,14067,1,3,0
625283,431336,117709,0,0,0
625330,429761,278060,1,4,0
625461,151545,1508,0,0,0
625707,212527,19534,0,0,0
626197,298351,22462,1,0,0
626282,241695,17720,1,4,0
626363,690185,37264,1,1,0
626645,309929,43451,1,3,0
626837,31666,423,0,0,0
626948,629063,13892,1,4,0
627177,349760,15943,0,0,0
627422,423015,1368,1,2,0
628053,115939,1368,0,0,0
628731,131894,423,0,0,0
628862,131804,19534,0,0,0
628986,439779,22462,1,3,0
629289,378415,1368,0,0,0
629332,262486,1368,0,0,0
629743,237738,29395,1,5,1
630341,320900,51104,0,0,0
630633,45234,1368,1,5,0
631196,1254,42527,1,4,0
631519,84101,1368,0,0,0
631568,325158,1508,1,5,0
632748,641591,1368,1,5,0
632859,93800,578508,1,4,1
633166,857970,51600,1,4,0
634136,46514,37264,0,0,0
634284,46779,770150,0,0,0
634443,285826,17720,0,0,0
634455,118437,18906,1,5,0
634597,249705,14067,0,0,0
634605,275550,1368,0,0,0
634987,263093,423,0,0,0
635271,215650,42527,1,4,0
635566,69999,1368,0,0,0
636928,122773,216987,0,0,0
637054,89099,16204,0,0,0
637327,217726,1368,0,0,0
637365,225711,14812,1,2,1
637813,93616,160425,0,0,0
637818,290682,14812,1,3,0
638563,309141,1368,0,0,0
639032,313397,1368,1,5,0
639815,372046,1368,1,4,0
640099,419514,124551,1,4,0
640927,259616,1508,0,0,0
640932,1277,53774,0,0,0
641020,300671,1368,0,0,0
641443,763049,1368,0,0,0
642108,352676,50621,0,0,0
642509,77274,22465,1,0,0
643772,306980,1368,0,0,0
644000,99205,1368,1,4,0
644253,255350,75579,0,0,0
644359,319741,291461,0,0,0
646257,68658,50621,0,0,0
646275,423271,211184,0,0,0
646852,398335,18600,0,0,0
647327,325956,51600,1,5,1
648922,383744,423,1,3,0
649161,324966,1368,1,5,0
649369,144492,16204,0,0,0
649471,851655,1508,1,5,1
649484,86391,1508,0,0,0
649618,393230,18805,1,4,0
649913,124906,1368,0,0,0
651386,291539,22460,1,4,0
651637,342631,22465,1,0,0
651854,137727,51600,1,5,1
652228,276417,169070,1,4,0
652376,169191,105077,1,4,0
652484,14277,162186,1,5,0
652641,176604,16204,0,0,0
653618,215473,1508,0,0,0
653754,303726,37264,0,0,0
654106,592426,14067,1,5,0
654577,420312,19534,0,0,0
654820,206065,14067,0,0,0
654905,116687,19534,1,4,0
655177,278428,22465,0,0,0
655771,389563,14067,1,4,0
656162,308363,14067,1,5,0
656207,45944,39307,1,4,0
656652,850057,790558,1,3,0
657070,391683,169070,0,0,0
657296,673556,14067,1,0,0
659250,1309,62399,0,0,1
659535,40755,98246,1,3,0
659807,567371,1368,1,5,0
661006,298607,19054,0,0,0
661064,422789,14067,1,4,0
662511,25849,108014,1,5,0
662717,394472,14063,1,4,0
663058,368992,1465028,1,3,0
663848,60157,39307,1,4,0
664335,148540,14812,1,5,0
664463,782023,51600,0,0,0
665065,322895,22460,1,5,0
665467,30934,1368,0,0,0
665487,147619,1368,1,0,0
665539,296366,50621,1,3,0
665680,439540,39307,1,5,0
665988,116134,1368,1,5,1
667433,809589,648141,1,0,0
667498,222187,175244,1,5,1
667728,305595,1368,0,0,0
667911,21826,105077,0,0,0
670153,519837,18805,0,0,0
670623,75187,1508,1,5,0
670762,133570,36258,0,0,0
670775,43594,39307,1,4,0
671004,297948,14067,0,0,0
671110,413099,47620,0,0,0
671390,770431,1368,0,0,0
671574,289734,1368,1,5,0
672334,274373,14063,0,0,0
672353,578516,1368,1,5,1
672679,381184,1368,0,0,0
672779,413150,183222,0,0,0
673018,107409,1368,0,0,0
673136,288574,1508,1,3,0
673236,91339,291463,0,0,0
673506,266390,323707,0,0,0
673508,10925,51607,1,3,0
673610,199657,1368,1,5,0
674049,324118,1368,0,0,0
674157,163585,423,1,4,0
674257,328604,1508,1,5,0
674347,142600,346421,0,0,0
675965,283238,1368,0,0,0
676747,395597,423,1,3,0
677573,155186,1368,1,3,0
677880,566706,18600,0,0,0
678402,147964,62399,1,3,0
678455,166825,423,1,3,0
678918,290684,1508,0,0,0
679239,271452,57526,0,0,0
680615,12898,1367,1,4,0
681042,233752,111007,0,0,0
681220,247437,19534,1,5,0
681511,71131,271276,0,0,0
682772,29570,17125,1,4,0
684272,222867,51104,0,0,0
684286,224641,14812,0,0,0
684567,375936,14063,0,0,0
685080,86800,1368,1,0,0
685329,347295,14063,1,4,0
685419,27367,16204,0,0,0
685582,93576,59854,1,3,0
685696,328815,1508,1,5,0
685733,69353,14067,1,0,0
686506,355971,159296,0,0,0
686607,70938,1508,1,0,0
686642,338947,16204,1,4,0
687198,151337,1368,0,0,0
688190,440383,1368,0,0,0
688358,250515,1368,1,5,0
688365,254249,50621,0,0,0
688455,292808,75573,0,0,0
688745,240892,16204,1,1,0
690162,265833,12067,0,0,0
690296,679287,1368,1,5,0
690443,29252,10530,1,4,1
690565,329527,36258,1,4,0
691272,232784,423,1,5,0
691483,559415,4422,1,2,0
691756,272462,1508,1,5,0
691822,52469,1403,1,3,0
692059,12823,58024,0,0,0
692117,90868,1368,0,0,0
692493,45696,1368,1,3,0
692906,548327,1368,0,0,0
692944,262625,19534,1,3,0
693123,43074,13892,1,4,1
693429,361804,17720,0,0,0
695587,24271,131093,0,0,0
695743,38458,14067,0,0,0
696299,1376,14067,1,3,0
696529,73456,51100,0,0,0
696637,428677,14812,1,0,0
697332,342263,1368,0,0,0
697416,175995,39307,0,0,0
697597,260282,1368,0,0,0
697971,582306,14067,1,3,0
698202,136097,1368,0,0,0
698352,261568,390229,0,0,0
699070,266772,14812,1,4,0
699315,406092,5894,1,5,1
701862,142496,15719,0,0,0
702334,226695,1368,1,4,0
702508,194891,21293,0,0,0
703287,554929,14067,1,3,0
703858,270339,137928,0,0,0
703866,388181,423,0,0,0
704484,387264,18805,1,3,1
704630,44518,845610,0,0,0
704697,116719,36253,1,5,0
705311,337522,14063,0,0,0
705711,384753,36475,0,0,0
706277,862283,14067,1,4,0
706508,122043,100287,0,0,0
706537,74618,264929,1,4,0
706622,341051,22462,1,4,0
706789,52451,23055,1,5,0
707501,378234,212326,0,0,0
708836,289814,36258,0,0,0
709384,272136,1368,0,0,0
709711,112088,423,1,4,0
710024,331556,14067,1,3,0
710138,776302,36258,1,4,1
711504,237522,64482,0,0,0
711557,110874,51107,1,3,0
711666,22816,14067,0,0,0
711814,399627,1508,0,0,0
712157,347297,100284,1,4,0
712404,544833,1368,0,0,0
712570,228152,14812,1,3,0
713314,177169,1368,1,5,0
713375,870324,58028,1,3,0
714687,30422,1368,1,4,0
715095,1426,1508,1,3,0
715572,92716,1368,1,4,0
716037,606181,1368,1,4,0
717049,179932,51923,0,0,0
717094,45633,49830,0,0,0
717304,125752,1368,1,5,0
717767,508459,14067,1,3,0
718121,219431,54577,1,5,0
718125,421915,58930,1,4,0
718738,193390,14067,0,0,0
719032,398508,1368,0,0,0
719234,611035,423,1,4,0
719748,224394,1368,0,0,0
720503,158838,70378,1,4,1
720938,270056,59854,1,5,0
720979,42408,1367,1,3,0
721892,62142,19534,1,4,1
721925,666315,1368,0,0,0
722043,702010,1533964,0,0,0
723594,515496,1368,0,0,0
724091,36908,74534,1,4,0
724470,59545,18805,0,0,0
724642,226273,14063,1,4,0
724928,262878,29399,0,0,0
725049,103413,29395,1,4,0
725086,433949,1368,0,0,0
725870,70582,1508,0,0,0
726032,118613,14812,1,5,0
726244,13901,75573,0,0,0
726273,163732,640076,1,3,0
726555,10731,1368,1,2,0
726739,1442,423,0,0,0
726841,26064,39798,0,0,0
727121,294021,14067,0,0,0
727468,74768,14812,0,0,0
728085,336298,1367,1,3,0
728432,109984,423,1,3,0
728464,440182,70378,0,0,0
729539,32886,1508,1,5,0
729823,35454,14063,1,3,0
729939,1444,1508,1,5,0
730206,199603,1368,0,0,0
730508,17542,144204,1,3,0
731521,813488,1508,1,5,0
731937,118691,14812,1,5,0
731950,273313,39795,0,0,0
732244,1448,39307,1,4,0
732431,1448,18600,0,0,0
732854,482350,17720,1,5,1
733401,43357,159296,0,0,0
733605,248030,19534,0,0,0
734497,690220,1368,1,5,0
734612,434835,58930,1,5,1
735967,285021,36258,0,0,0
737812,89622,144204,0,0,0
738706,286069,334281,0,0,0
739229,194888,50621,0,0,0
739789,197040,22460,0,0,0
739862,342595,50621,0,0,0
740160,362822,1508,1,5,0
740500,33534,1368,1,3,1
740777,294711,14067,0,0,0
742201,226072,47766,0,0,0
743309,241351,1368,1,4,0
743381,170229,14812,0,0,0
743954,24513,1368,1,4,0
744394,77893,17125,1,3,0
745573,413706,26562,1,3,0
745606,188941,36258,0,0,0
746022,57593,258338,1,5,0
746080,213742,212324,1,0,0
746281,20072,1368,0,0,0
747661,21301,137153,0,0,0
747806,282575,19534,0,0,0
748032,107347,58930,1,4,0
748055,388217,14812,1,5,0
748310,406931,1368,0,0,0
748313,275434,750454,0,0,0
748564,199253,14063,0,0,0
749084,13645,423,1,3,0
749114,491348,1368,0,0,0
749402,36731,1368,1,5,0
749745,105106,14067,0,0,0
750604,154622,1508,1,3,0
750946,439012,423,1,5,1
751852,20205,36258,0,0,0
752023,10844,19534,1,5,1
752284,384357,434279,1,0,0
752375,190566,1508,1,5,1
752556,240006,14067,0,0,0
752978,27125,1368,0,0,0
753124,33029,1368,1,4,0
754048,413364,8509,1,5,0
754447,365954,1368,0,0,0
754462,347385,16204,1,3,1
755153,413990,249860,0,0,0
755796,764536,1508,0,0,0
756469,172081,1368,1,5,0
756739,94261,439938,0,0,0
757394,33791,959726,0,0,1
757577,167783,117709,1,5,0
757591,35882,113671,1,4,0
757660,1493,1368,0,0,0
758837,163900,357894,1,0,0
760573,213374,135971,0,0,0
760741,412349,487567,1,3,1
761183,334978,1368,1,4,0
761444,206782,264929,1,1,0
763225,444338,1508,1,3,0
763272,360076,18600,1,3,0
763278,72986,100287,1,4,0
763569,545599,17720,0,0,0
763718,275013,333721,1,3,0
763843,282531,811878,0,0,0
765649,81477,1368,0,0,0
765848,292329,36258,1,4,1
767121,248027,62399,1,4,0
767161,372805,106175,0,0,0
767874,165733,22465,0,0,0
768041,322659,18600,0,0,0
768109,467868,1368,0,0,0
768681,437387,17720,0,0,0
769224,785313,1368,1,5,0
769618,439500,34540,0,0,0
771329,311068,1273006,0,0,0
771872,58499,17720,1,4,1
772146,692325,19054,0,0,0
772798,112739,51600,0,0,0
772825,340038,1368,0,0,0
773421,265306,39307,1,5,0
773541,101244,16204,1,5,0
774786,18275,592258,1,0,0
774976,644953,14067,1,2,0
775329,689129,423,1,4,0
775644,134371,58028,0,0,0
776892,324883,50621,1,3,0
778441,222905,18805,0,0,0
778493,62342,1368,0,0,0
779007,41217,21293,0,0,0
779704,150274,14812,1,5,0
780052,22559,1368,0,0,0
780096,358989,18600,0,0,0
780439,187610,51600,1,5,0
780965,405921,1368,0,0,0
781248,404731,1368,1,5,0
783036,420704,42527,1,5,0
783350,306258,1508,0,0,0
783395,361833,14812,0,0,0
783401,342544,14067,0,0,0
783575,363618,16204,1,2,1
784307,183509,15719,1,5,1
786177,351417,845610,0,0,0
787195,24174,1368,0,0,0
787489,252824,27342,0,0,0
787734,236118,1368,1,5,0
787896,208655,540435,0,0,0
789001,444076,1024705,0,0,0
789298,369314,39307,1,5,0
790060,351018,51104,0,0,0
790558,337735,19534,1,5,0
791575,274059,19534,1,4,0
791778,229760,16204,0,0,0
791909,106402,1368,0,0,0
791953,193423,14063,1,0,0
792261,342010,34540,0,0,0
792738,284200,14067,1,0,0
792960,38712,4364,0,0,0
793525,310778,19534,0,0,0
793755,117573,423,1,4,0
793864,77851,404020,0,0,0
794045,347268,423,1,3,0
794859,45007,36258,0,0,0
795192,399349,1033966,0,0,0
795229,70928,286123,0,0,0
795247,218896,158385,0,0,0
795547,13149,1368,0,0,0
795566,106571,8509,1,2,0
795773,1569,1508,1,5,0
796563,136927,23055,0,0,0
796851,1573,1368,0,0,0
796890,108084,17720,1,4,1
797328,200644,19534,1,5,0
797525,384793,36258,0,0,0
797630,259318,638224,0,0,0
797801,91861,106175,1,5,0
797862,300150,1508,1,5,0
799330,169259,423,0,0,0
799417,242338,212326,0,0,0
800058,1582,19534,0,0,0
800105,220889,1368,1,5,0
800659,82005,18600,1,4,0
800675,141642,493574,1,5,0
800763,428125,552490,0,0,0
800955,301934,22465,1,4,0
801779,112846,1508,0,0,0
802208,179496,909555,1,4,0
802440,351027,15943,0,0,0
803139,212027,307631,1,5,1
